"metric","station","index","low_value","high_value","low_pred","high_pred","effect_size","effect_type"
"vessel_presence","14M","ADI",3.12794032042271,3.43588116525521,0.0254844457055537,0.0254844037804995,-4.19250541817962e-08,"probability_change"
"vessel_presence","14M","AEI",0.375836939705745,0.537160257183452,0.0208969304662057,0.0274009094788174,0.00650397901261169,"probability_change"
"vessel_presence","14M","AGI",2.80586569106622,4.32110780512903,0.0254843068704203,0.0254844821655062,1.75295085922539e-07,"probability_change"
"vessel_presence","14M","AnthroEnergy",0.00339155255000008,2.90241500822404,0.0250046365939342,0.0258017315769655,0.000797094983031259,"probability_change"
"vessel_presence","14M","BGNf",-74.6881392085,-51.3510880495,0.0254846115314074,0.0254843672602538,-2.44271153637676e-07,"probability_change"
"vessel_presence","14M","BGNt",-57.6138707835,-34.0627725845,0.0254844378264176,0.0254844153775573,-2.24488603817186e-08,"probability_change"
"vessel_presence","14M","BI",1.34372927622507,58.5872778351124,0.0254845236735724,0.0254842499306182,-2.73742954221001e-07,"probability_change"
"vessel_presence","14M","BioEnergy",0.113376619728481,1.69694883326628,0.0331746011859342,0.020200370997258,-0.0129742301886762,"probability_change"
"vessel_presence","14M","EAS",0.0140106531958581,0.0755681291233451,0.0254843363837713,0.0254845204567537,1.84072982349626e-07,"probability_change"
"vessel_presence","14M","ECU",0.0938525160723608,0.315486863408469,0.0316137309020163,0.0212331836309421,-0.0103805472710742,"probability_change"
"vessel_presence","14M","ECV",0.0459546699360675,0.165008558770828,0.0254845606983168,0.0254842681094995,-2.92588817240452e-07,"probability_change"
"vessel_presence","14M","ENRf",-53.743621042,-39.408607966,0.0254846783945859,0.0254843113927018,-3.67001884136325e-07,"probability_change"
"vessel_presence","14M","EPS",0.0204008246519803,0.0642826012213483,0.0182269534623122,0.0406163483667313,0.0223893949044191,"probability_change"
"vessel_presence","14M","EPS_KURT",11.6273662974633,108.232311991643,0.0254843453772736,0.0254842496212044,-9.57560691954018e-08,"probability_change"
"vessel_presence","14M","EPS_SKEW",1.16751990495447,7.68808964818736,0.0254843777322884,0.0254843387578712,-3.89744171346018e-08,"probability_change"
"vessel_presence","14M","EVNspCount",3.37330671006088,7.89445489379158,0.0216159090433449,0.0161381867080619,-0.00547772233528299,"probability_change"
"vessel_presence","14M","EVNspFract",0.0660127194,0.157705157101721,0.0254843151544354,0.0254843998182557,8.46638202739447e-08,"probability_change"
"vessel_presence","14M","EVNspMean",0.0180831805042437,0.0209232296492185,0.0254839153584143,0.0254849102825205,9.94924106195033e-07,"probability_change"
"vessel_presence","14M","EVNtCount",4.56125575798005,8.14051993434638,0.116096680977409,0.00790300916996325,-0.108193671807445,"probability_change"
"vessel_presence","14M","EVNtFraction",0.161152583702287,0.245905943713484,0.0254844508228662,0.025484273830793,-1.76992073122606e-07,"probability_change"
"vessel_presence","14M","EVNtMean",0.025858671612816,0.0448005022685279,0.04299880497436,0.0132883636931051,-0.0297104412812549,"probability_change"
"vessel_presence","14M","HFC",0.214145732297113,0.332113724991091,0.000450939006986736,0.211447990332585,0.210997051325599,"probability_change"
"vessel_presence","14M","H_GiniSimpson",0.918383195414006,0.985522879295086,0.0254846018819089,0.0254843486824852,-2.53199423764366e-07,"probability_change"
"vessel_presence","14M","H_Havrda",0.327917591743522,0.333230094304099,0.025484535600569,0.0254843716959585,-1.63904610574889e-07,"probability_change"
"vessel_presence","14M","H_Renyi",2.62555637192594,4.04368684298109,0.0254844438377968,0.0254844009051418,-4.2932654958916e-08,"probability_change"
"vessel_presence","14M","H_gamma",6345.23359524836,10948.9922451585,0.025484119068825,0.0254847149005008,5.9583167575164e-07,"probability_change"
"vessel_presence","14M","H_pairedShannon",4.61334262714301,5.65000021297888,0.0254845374943279,0.0254843424448693,-1.95049458581037e-07,"probability_change"
"vessel_presence","14M","Hf",0.659565872427527,0.839883738801811,0.0254847607919837,0.0254841781181365,-5.82673847275561e-07,"probability_change"
"vessel_presence","14M","Ht",0.499574984149117,0.758847456523357,0.0254843687686634,0.0254845265866612,1.57817997781251e-07,"probability_change"
"vessel_presence","14M","KURTf",4.39074994569008,28.485300126405,0.0232509472492841,0.0319024475577404,0.0086515003084563,"probability_change"
"vessel_presence","14M","KURTt",147.973461002493,11284.6906474654,0.0254844342480989,0.0254844043428409,-2.99052580129966e-08,"probability_change"
"vessel_presence","14M","LEQf",206.03577904513,220.370792120397,0.0254846788301383,0.0254843098853056,-3.68944832782048e-07,"probability_change"
"vessel_presence","14M","LEQt",56.8510414633866,71.98212382007,0.0439586420183677,0.0334162239533806,-0.0105424180649871,"probability_change"
"vessel_presence","14M","LFC",0.197757707547251,0.31739873825711,0.00344888292986448,0.0630606676622085,0.059611784732344,"probability_change"
"vessel_presence","14M","MEANf",9.8432684337004e-05,0.00043056775,0.0638350838358546,0.0211977053477074,-0.0426373784881472,"probability_change"
"vessel_presence","14M","MEANt",-3.03066820533672e-19,2.9375499744097e-19,0.0254843795106192,0.0254844673399435,8.78293243342099e-08,"probability_change"
"vessel_presence","14M","MED",0.00135771095,0.0209144321415744,0.0254844487424566,0.0254843903416681,-5.84007885003068e-08,"probability_change"
"vessel_presence","14M","MFC",0.243315952853676,0.344214970043723,0.60532683597019,0.001717005059158,-0.603609830911033,"probability_change"
"vessel_presence","14M","NBPEAKS",3,7,0.0242970724581141,0.026773362030181,0.00247628957206685,"probability_change"
"vessel_presence","14M","NDSI",0.0106490279377391,0.964712377611494,0.0254844135236718,0.0254844147299409,1.20626909849708e-09,"probability_change"
"vessel_presence","14M","RAOQ",0.309744452109252,0.485338910277074,0.0248143764767494,0.0222235319445587,-0.00259084453219066,"probability_change"
"vessel_presence","14M","ROU",0.515070951468931,10.17229208517,0.0254844155601863,0.0254844275276803,1.19674939645653e-08,"probability_change"
"vessel_presence","14M","SKEWf",1.44602672074274,4.09883137793714,0.025484386427649,0.0254845006117,1.14184051030336e-07,"probability_change"
"vessel_presence","14M","SKEWt",0.587892401578082,12.411144398154,0.0229281999923725,0.0273363612467156,0.00440816125434317,"probability_change"
"vessel_presence","14M","SNRf",10.806923650454,22.4043630288743,0.025484451725271,0.0254843941881762,-5.75370948455167e-08,"probability_change"
"vessel_presence","14M","SNRt",10.5016140516817,24.834155821361,0.0175869258902826,0.0366578590774469,0.0190709331871643,"probability_change"
"vessel_presence","14M","TFSD",0.355875703476531,0.377866924917557,0.0254843720735263,0.0254844168108771,4.47373507891924e-08,"probability_change"
"vessel_presence","14M","VARf",7.23823422573804e-09,3.79680561576724e-07,0.0254838648987436,0.0254848395259043,9.74627160765101e-07,"probability_change"
"vessel_presence","14M","VARt",6.29411119199974e-06,0.000254874506397955,0.0251416772412497,0.0259315057840609,0.000789828542811257,"probability_change"
